Entity,Year,Fossil by continent
Malaysia,2015,1069.196289
Malaysia,2016,1111.425049
Malaysia,2017,1109.181274
Malaysia,2018,1128.774536
Malaysia,2019,1157.295166
Malaysia,2020,1051.82605
Malaysia,2021,1061.942017
Mexico,1965,267.1174011
Mexico,1966,280.6643066
Mexico,1967,283.97229
Mexico,1968,307.3823853
Mexico,1969,338.7859192
Mexico,1970,359.6622314
Mexico,1971,381.7398987
Mexico,1972,423.6544189
Mexico,1973,457.6040039
Mexico,1974,506.961731
Mexico,1975,549.2197266
Mexico,1976,581.2162476
Mexico,1977,610.2717285
Mexico,1978,702.8594971
Mexico,1979,775.9000244
Mexico,1980,853.7246704
Mexico,1981,926.5509644
Mexico,1982,972.8508301
Mexico,1983,967.499939
Mexico,1984,1006.991699
Mexico,1985,1045.680542
Mexico,1986,1028.067383
Mexico,1987,1067.336914
Mexico,1988,1067.74939
Mexico,1989,1120.536377
Mexico,1990,1177.417236
Mexico,1991,1226.219971
Mexico,1992,1236.798584
Mexico,1993,1240.874268
Mexico,1994,1338.828735
Mexico,1995,1283.751831
Mexico,1996,1319.729004
Mexico,1997,1352.033569
Mexico,1998,1425.045166
Mexico,1999,1419.999146
Mexico,2000,1495.7323
Mexico,2001,1488.388428
Mexico,2002,1548.020142
Mexico,2003,1571.814941
Mexico,2004,1650.927246
Mexico,2005,1751.337646
Mexico,2006,1805.723755
Mexico,2007,1823.53418
Mexico,2008,1836.304199
Mexico,2009,1852.329102
Mexico,2010,1894.150757
Mexico,2011,1983.094727
Mexico,2012,2007.302979
Mexico,2013,2016.591919
Mexico,2014,1977.479736
Mexico,2015,1984.573486
Mexico,2016,2011.496826
Mexico,2017,2035.171875
Mexico,2018,2007.140137
Mexico,2019,1929.123535
Mexico,2020,1588.75354
Mexico,2021,1657.604004
Middle Africa (BP),1965,26.64658737
Middle Africa (BP),1966,27.19725418
Middle Africa (BP),1967,27.55497169
Middle Africa (BP),1968,28.53435326
Middle Africa (BP),1969,29.38723946
Middle Africa (BP),1970,29.9513855
Middle Africa (BP),1971,35.02489853
Middle Africa (BP),1972,36.47039032
Middle Africa (BP),1973,41.38381577
Middle Africa (BP),1974,43.18148804
Middle Africa (BP),1975,38.5189743
Middle Africa (BP),1976,37.97549438
Middle Africa (BP),1977,40.95972443
Middle Africa (BP),1978,47.59213638
Middle Africa (BP),1979,47.55485153
Middle Africa (BP),1980,49.6893425
Middle Africa (BP),1981,52.74239731
Middle Africa (BP),1982,49.76464844
Middle Africa (BP),1983,56.20111084
Middle Africa (BP),1984,51.3568573
Middle Africa (BP),1985,57.3764801
Middle Africa (BP),1986,55.92874908
Middle Africa (BP),1987,57.73108673
Middle Africa (BP),1988,61.61257172
Middle Africa (BP),1989,61.06851196
Middle Africa (BP),1990,57.62014771
Middle Africa (BP),1991,53.71905518
Middle Africa (BP),1992,53.39569092
Middle Africa (BP),1993,54.51726151
Middle Africa (BP),1994,53.35718155
Middle Africa (BP),1995,53.24034119
Middle Africa (BP),1996,53.37796402
Middle Africa (BP),1997,55.08061981
Middle Africa (BP),1998,52.72990799
Middle Africa (BP),1999,54.94391632
Middle Africa (BP),2000,61.17071915
Middle Africa (BP),2001,62.29034042
Middle Africa (BP),2002,77.31864929
Middle Africa (BP),2003,84.73510742
Middle Africa (BP),2004,91.18611908
Middle Africa (BP),2005,89.6786499
Middle Africa (BP),2006,104.3461075
Middle Africa (BP),2007,112.9782257
Middle Africa (BP),2008,124.7988968
Middle Africa (BP),2009,134.880188
Middle Africa (BP),2010,150.1790771
Middle Africa (BP),2011,160.3850403
Middle Africa (BP),2012,178.9606476
Middle Africa (BP),2013,200.8039398
Middle Africa (BP),2014,209.2790985
Middle Africa (BP),2015,207.5448914
Middle Africa (BP),2016,207.4314575
Middle Africa (BP),2017,198.1156158
Middle Africa (BP),2018,199.121521
Middle Africa (BP),2019,200.2029419
Middle Africa (BP),2020,189.7639465
Middle Africa (BP),2021,207.8558502
Middle East (BP),1965,531.2861938
Middle East (BP),1966,552.1633911
Middle East (BP),1967,583.2808228
Middle East (BP),1968,615.6105347
Middle East (BP),1969,651.5651245
Middle East (BP),1970,695.4026489
Middle East (BP),1971,748.4238892
Middle East (BP),1972,804.3984985
Middle East (BP),1973,890.2546997
Middle East (BP),1974,945.3696899
Middle East (BP),1975,937.6387939
Middle East (BP),1976,1056.49292
Middle East (BP),1977,1202.926758
Middle East (BP),1978,1262.889893
Middle East (BP),1979,1482.781372
Middle East (BP),1980,1435.157593
Middle East (BP),1981,1561.544189
Middle East (BP),1982,1728.379395
Middle East (BP),1983,1898.80127
Middle East (BP),1984,2153.469727
Middle East (BP),1985,2276.452637
Middle East (BP),1986,2383.879395
Middle East (BP),1987,2534.818604
Middle East (BP),1988,2681.652344
Middle East (BP),1989,2834.040771
Middle East (BP),1990,2945.923096
Middle East (BP),1991,3063.12207
Middle East (BP),1992,3340.306641
Middle East (BP),1993,3426.145996
Middle East (BP),1994,3824.604736
Middle East (BP),1995,3938.429199
Middle East (BP),1996,4063.222168
Middle East (BP),1997,4280.907715
Middle East (BP),1998,4393.848145
Middle East (BP),1999,4493.689453
Middle East (BP),2000,4738.613281
Middle East (BP),2001,4985.25
Middle East (BP),2002,5256.379883
Middle East (BP),2003,5469.250977
Middle East (BP),2004,5910.250977
Middle East (BP),2005,6225.852539
Middle East (BP),2006,6525.138184
Middle East (BP),2007,6859.773438
Middle East (BP),2008,7437.746094
Middle East (BP),2009,7596.861328
Middle East (BP),2010,8080.602539
Middle East (BP),2011,8426.457031
Middle East (BP),2012,8754.488281
Middle East (BP),2013,8999.595703
Middle East (BP),2014,9333.410156
Middle East (BP),2015,9595.013672
Middle East (BP),2016,9882.072266
Middle East (BP),2017,10050.93945
Middle East (BP),2018,10230.58203
Middle East (BP),2019,10285.45313
Middle East (BP),2020,10030.58984
Middle East (BP),2021,10375.45898
Morocco,1965,14.14595699
Morocco,1966,20.24032021
Morocco,1967,21.85565948
Morocco,1968,23.29563522
Morocco,1969,24.93567657
Morocco,1970,26.36680412
Morocco,1971,27.78534317
Morocco,1972,30.1706543
Morocco,1973,35.2314682
Morocco,1974,37.47715378
Morocco,1975,39.10582733
Morocco,1976,42.68819427
Morocco,1977,47.15422821
Morocco,1978,50.15014648
Morocco,1979,55.92485809
Morocco,1980,56.29566956
Morocco,1981,55.92229843
Morocco,1982,59.05808258
Morocco,1983,60.94882965
Morocco,1984,62.12166595
Morocco,1985,63.86566925
Morocco,1986,65.63379669
Morocco,1987,67.12554169
Morocco,1988,70.71909332
Morocco,1989,77.42582703
Morocco,1990,79.14823151
Morocco,1991,80.17853546
Morocco,1992,90.92878723
Morocco,1993,93.45594788
Morocco,1994,101.9705505
Morocco,1995,100.6451187
Morocco,1996,101.3267365
Morocco,1997,105.1943817
Morocco,1998,108.9571228
Morocco,1999,116.0524979
Morocco,2000,115.1510086
Morocco,2001,123.7675934
Morocco,2002,127.0374222
Morocco,2003,125.6512222
Morocco,2004,143.3663483
Morocco,2005,157.7341919
Morocco,2006,161.0418549
Morocco,2007,159.5440674
Morocco,2008,176.37854
Morocco,2009,167.1505127
Morocco,2010,183.0983124
Morocco,2011,196.7939606
Morocco,2012,201.2692413
Morocco,2013,202.4141846
Morocco,2014,206.734314
Morocco,2015,208.5101013
Morocco,2016,210.3625336
Morocco,2017,220.9780121
Morocco,2018,224.2393951
Morocco,2019,243.5867462
Morocco,2020,221.7794037
Morocco,2021,245.1366119
Netherlands,1965,413.960083
Netherlands,1966,443.3774109
Netherlands,1967,468.8000183
Netherlands,1968,524.3135986
Netherlands,1969,583.8929443
Netherlands,1970,658.75354
Netherlands,1971,694.6225586
Netherlands,1972,807.2131348
Netherlands,1973,856.5377197
Netherlands,1974,806.6588135
Netherlands,1975,810.8189697
Netherlands,1976,883.652832
Netherlands,1977,868.0194092
Netherlands,1978,883.7945557
Netherlands,1979,915.4417725
Netherlands,1980,857.0087891
Netherlands,1981,813.2567749
Netherlands,1982,752.512085
Netherlands,1983,757.1455688
Netherlands,1984,786.784668
Netherlands,1985,810.368042
Netherlands,1986,849.9001465
Netherlands,1987,869.0942383
Netherlands,1988,871.2237549
Netherlands,1989,874.003479
Netherlands,1990,898.2420654
Netherlands,1991,915.6552734
Netherlands,1992,925.1418457
Netherlands,1993,932.2192383
Netherlands,1994,921.5554199
Netherlands,1995,959.1136475
Netherlands,1996,999.5709229
Netherlands,1997,985.6650391
Netherlands,1998,987.8223267
Netherlands,1999,975.0157471
Netherlands,2000,986.3768311
Netherlands,2001,1024.02417
Netherlands,2002,1022.689758
Netherlands,2003,1029.641724
Netherlands,2004,1061.810303
Netherlands,2005,1078.145142
Netherlands,2006,1054.878174
Netherlands,2007,1069.353516
Netherlands,2008,1051.265381
Netherlands,2009,1030.883301
Netherlands,2010,1095.290527
Netherlands,2011,1042.318115
Netherlands,2012,1006.843811
Netherlands,2013,979.3205566
Netherlands,2014,920.4197998
Netherlands,2015,928.6682129
Netherlands,2016,944.6676025
Netherlands,2017,923.755127
Netherlands,2018,918.3613281
Netherlands,2019,903.6811523
Netherlands,2020,828.7215576
Netherlands,2021,836.1179199
New Zealand,1965,51.76752472
New Zealand,1966,54.74147797
New Zealand,1967,54.9432373
New Zealand,1968,54.98721695
New Zealand,1969,56.90340424
New Zealand,1970,64.73019409
New Zealand,1971,64.67453766
New Zealand,1972,69.53453064
New Zealand,1973,74.80847168
New Zealand,1974,74.19215393
New Zealand,1975,71.72413635
New Zealand,1976,79.45327759
New Zealand,1977,84.31842804
New Zealand,1978,79.75124359
New Zealand,1979,73.76087189
New Zealand,1980,71.51746368
New Zealand,1981,70.98362732
New Zealand,1982,79.27825928
New Zealand,1983,80.44560242
New Zealand,1984,85.90355682
New Zealand,1985,89.93954468
New Zealand,1986,94.78842926
New Zealand,1987,96.82557678
New Zealand,1988,101.6824799
New Zealand,1989,83.32615662
New Zealand,1990,109.0691528
New Zealand,1991,113.0817413
New Zealand,1992,118.8843842
New Zealand,1993,116.9152832
New Zealand,1994,121.6663055
New Zealand,1995,124.1917725
New Zealand,1996,131.6561584
New Zealand,1997,140.5976563
New Zealand,1998,133.6843719
New Zealand,1999,141.2972107
New Zealand,2000,146.0968323
New Zealand,2001,152.7425537
New Zealand,2002,152.7492981
New Zealand,2003,149.5542145
New Zealand,2004,146.8006592
New Zealand,2005,149.3720703
New Zealand,2006,150.3709106
New Zealand,2007,148.4666443
New Zealand,2008,151.2691193
New Zealand,2009,142.7106323
New Zealand,2010,143.6775818
New Zealand,2011,142.8734131
New Zealand,2012,150.0466919
New Zealand,2013,151.2859802
New Zealand,2014,156.6061401
New Zealand,2015,156.0098572
New Zealand,2016,155.3828583
New Zealand,2017,163.1911774
New Zealand,2018,159.2333679
New Zealand,2019,166.8001099
New Zealand,2020,145.6900635
New Zealand,2021,139.659317
Non-OECD (BP),1965,12120.57422
Non-OECD (BP),1966,12872.67188
Non-OECD (BP),1967,13312.62695
Non-OECD (BP),1968,13875.02637
Non-OECD (BP),1969,14820.1377
Non-OECD (BP),1970,16014.17188
Non-OECD (BP),1971,17194.3418
Non-OECD (BP),1972,18221.74023
Non-OECD (BP),1973,19355.52734
Non-OECD (BP),1974,20198.05469
Non-OECD (BP),1975,21364.30078
Non-OECD (BP),1976,22464.66406
Non-OECD (BP),1977,23831.49414
Non-OECD (BP),1978,25126.14648
Non-OECD (BP),1979,26258.60938
Non-OECD (BP),1980,26768.81445
Non-OECD (BP),1981,27375.92773
Non-OECD (BP),1982,28289.64844
Non-OECD (BP),1983,29246.78125
Non-OECD (BP),1984,30528.55859
Non-OECD (BP),1985,31277.95703
Non-OECD (BP),1986,32438.73633
Non-OECD (BP),1987,33834.3125
Non-OECD (BP),1988,35186.51953
Non-OECD (BP),1989,35962.21094
Non-OECD (BP),1990,36741.77344
Non-OECD (BP),1991,36855.68359
Non-OECD (BP),1992,36918.38281
Non-OECD (BP),1993,36682.71094
Non-OECD (BP),1994,36813.68359
Non-OECD (BP),1995,37317.46875
Non-OECD (BP),1996,38145.15234
Non-OECD (BP),1997,38474.77734
Non-OECD (BP),1998,38792.67188
Non-OECD (BP),1999,39647.21094
Non-OECD (BP),2000,40973.80078
Non-OECD (BP),2001,42406.92969
Non-OECD (BP),2002,44120.10547
Non-OECD (BP),2003,47491.04688
Non-OECD (BP),2004,51590.04297
Non-OECD (BP),2005,54939.22656
Non-OECD (BP),2006,58122.78516
Non-OECD (BP),2007,61471.19141
Non-OECD (BP),2008,63321.75781
Non-OECD (BP),2009,64341.01563
Non-OECD (BP),2010,67992.25
Non-OECD (BP),2011,71821.09375
Non-OECD (BP),2012,73891.77344
Non-OECD (BP),2013,75307.78906
Non-OECD (BP),2014,76870.75
Non-OECD (BP),2015,77602.04688
Non-OECD (BP),2016,78793.67188
Non-OECD (BP),2017,80530.44531
Non-OECD (BP),2018,82932.60156
Non-OECD (BP),2019,84087.66406
Non-OECD (BP),2020,81700.40625
Non-OECD (BP),2021,86593.125
North America,1965,15347.37402
North America,1966,16218.93359
North America,1967,16736.89844
North America,1968,17775.72266
North America,1969,18647.77344
North America,1970,19414.33984
North America,1971,19756.75977
North America,1972,20769.41797
North America,1973,21679.39648
North America,1974,21073.99805
North America,1975,20399.60352
North America,1976,21545.04688
North America,1977,22208.86523
North America,1978,22504.8125
North America,1979,22905.73633
North America,1980,22238.94727
North America,1981,21616.41797
North America,1982,20573.93359
North America,1983,20305.94141
North America,1984,21359.05664
North America,1985,21293.36914
North America,1986,21308.17578
North America,1987,22086.26367
North America,1988,23048.79102
North America,1989,23568.85156
North America,1990,23329.1543
North America,1991,23178.24219
North America,1992,23649.36328
North America,1993,24091.9043
North America,1994,24671.05469
North America,1995,24985.55664
North America,1996,25803.13281
North America,1997,26211.78125
North America,1998,26455.84375
North America,1999,26808.63867
North America,2000,27634.2168
North America,2001,27159.82227
North America,2002,27516.35547
North America,2003,27725.88281
North America,2004,28295.57813
North America,2005,28384.62305
North America,2006,28151.99609
North America,2007,28671.16016
North America,2008,27808.60742
North America,2009,26282.29297
North America,2010,27190.76367
North America,2011,26923.97266
North America,2012,26372.63867
North America,2013,26950.49219
North America,2014,27144.09375
North America,2015,26894.45703
North America,2016,26595.5918
North America,2017,26560.70313
North America,2018,27492.66406
North America,2019,27153.03711
North America,2020,24471.42969
North America,2021,25762.65234
North America (BP),1965,15104.53223
North America (BP),1966,15966.44922
North America (BP),1967,16472.79688
North America (BP),1968,17505.47852
North America (BP),1969,18370.38086
North America (BP),1970,19097.18359
North America (BP),1971,19433.79297
North America (BP),1972,20409.66211
North America (BP),1973,21295.98047
North America (BP),1974,20695.04102
North America (BP),1975,20040.69922
North America (BP),1976,21175.63672
North America (BP),1977,21821.32422
North America (BP),1978,22108.65625
North America (BP),1979,22505.88086
North America (BP),1980,21795.54688
North America (BP),1981,21166.28516
North America (BP),1982,20167.60938
North America (BP),1983,19915.80273
North America (BP),1984,20949.13477
North America (BP),1985,20904.27344
North America (BP),1986,20923.66016
North America (BP),1987,21692.08398
North America (BP),1988,22646.48828
North America (BP),1989,23150.01172
North America (BP),1990,22908.95117
North America (BP),1991,22766.49414
North America (BP),1992,23249.98438
North America (BP),1993,23685.76172
North America (BP),1994,24242.15625
North America (BP),1995,24549.5625
North America (BP),1996,25342.94727
North America (BP),1997,25729.27344
North America (BP),1998,25958.49805
North America (BP),1999,26312.9707
North America (BP),2000,27076.88281
North America (BP),2001,26583.14063
North America (BP),2002,26918.98828
North America (BP),2003,27107.32813
North America (BP),2004,27659.02734
North America (BP),2005,27734.23633
North America (BP),2006,27456.90625
North America (BP),2007,27980.09961
North America (BP),2008,27137.98242
North America (BP),2009,25640.36914
North America (BP),2010,26539.5625
North America (BP),2011,26268.22656
North America (BP),2012,25728.28711
North America (BP),2013,26313.46289
North America (BP),2014,26512.09961
North America (BP),2015,26257.49219
North America (BP),2016,25969.60352
North America (BP),2017,25936.7832
North America (BP),2018,26866.74609
North America (BP),2019,26518.48633
North America (BP),2020,23917.48828
North America (BP),2021,25157.58594
North Macedonia,1990,28.20768738
North Macedonia,1991,26.93989563
North Macedonia,1992,27.72941971
North Macedonia,1993,28.73592186
North Macedonia,1994,26.38670731
North Macedonia,1995,26.28258705
North Macedonia,1996,30.76687622
North Macedonia,1997,27.35232925
North Macedonia,1998,30.72156906
North Macedonia,1999,28.39670563
North Macedonia,2000,27.38803673
North Macedonia,2001,27.18551064
North Macedonia,2002,26.15193748
North Macedonia,2003,27.99083328
North Macedonia,2004,27.30646515
North Macedonia,2005,28.27462959
North Macedonia,2006,28.39441109
North Macedonia,2007,29.98472595
North Macedonia,2008,29.35596275
North Macedonia,2009,27.69142532
North Macedonia,2010,27.1381073
North Macedonia,2011,29.84785271
North Macedonia,2012,28.50557709
North Macedonia,2013,25.77099609
North Macedonia,2014,24.461483
North Macedonia,2015,24.00592613
North Macedonia,2016,25.03812027
North Macedonia,2017,25.95577812
North Macedonia,2018,24.17147446
North Macedonia,2019,27.48156929
North Macedonia,2020,23.13978386
North Macedonia,2021,24.74702835
Norway,1965,69.19393921
Norway,1966,76.25819397
Norway,1967,79.07157898
Norway,1968,87.14104462
Norway,1969,95.92105865
Norway,1970,106.9640198
Norway,1971,105.3488312
Norway,1972,110.7020264
Norway,1973,113.0779877
Norway,1974,105.0550232
Norway,1975,107.7348633
Norway,1976,117.5387726
Norway,1977,118.4039383
Norway,1978,133.2030945
Norway,1979,135.9300842
Norway,1980,131.6590118
Norway,1981,125.6623459
Norway,1982,121.9588547
Norway,1983,122.2457352
Norway,1984,127.0626984
Norway,1985,132.6836548
Norway,1986,140.2945557
Norway,1987,140.9064331
Norway,1988,138.1218262
Norway,1989,139.9876709
Norway,1990,136.4932861
Norway,1991,130.4594879
Norway,1992,135.3447571
Norway,1993,143.0844727
Norway,1994,148.4863434
Norway,1995,148.505188
Norway,1996,158.6244659
Norway,1997,165.2785645
Norway,1998,167.2714081
Norway,1999,163.7521362
Norway,2000,160.2328339
Norway,2001,170.1925201
Norway,2002,167.6174316
Norway,2003,174.418396
Norway,2004,175.5700378
Norway,2005,169.7133026
Norway,2006,170.8118896
Norway,2007,169.2485046
Norway,2008,169.0345917
Norway,2009,166.8141632
Norway,2010,171.4380951
Norway,2011,169.6428986
Norway,2012,166.464325
Norway,2013,169.6739044
Norway,2014,167.371582
Norway,2015,168.9746094
Norway,2016,163.806778
Norway,2017,165.8262329
Norway,2018,167.1700134
Norway,2019,164.308197
Norway,2020,157.899292
Norway,2021,156.9935303
OECD (BP),1965,28313.00586
OECD (BP),1966,29661.36328
OECD (BP),1967,30854.35547
OECD (BP),1968,32958.78125
OECD (BP),1969,35165.01563
OECD (BP),1970,37164.40625
OECD (BP),1971,38059.42969
OECD (BP),1972,39910.87891
OECD (BP),1973,42224.96094
OECD (BP),1974,41222.03906
OECD (BP),1975,40035.74609
OECD (BP),1976,42330.42578
OECD (BP),1977,43097.78516
OECD (BP),1978,44135.62891
OECD (BP),1979,45287.52344
OECD (BP),1980,43840.17578
OECD (BP),1981,42421.19531
OECD (BP),1982,40750.80469
OECD (BP),1983,40441
OECD (BP),1984,42055.25781
OECD (BP),1985,42632.19141
OECD (BP),1986,42941.23828
OECD (BP),1987,44053.54688
OECD (BP),1988,45422.04297
OECD (BP),1989,46277.60547
OECD (BP),1990,46251.83594
OECD (BP),1991,46382.04688
OECD (BP),1992,46853.53906
OECD (BP),1993,47228.97656
OECD (BP),1994,48154.21484
OECD (BP),1995,49192.87891
OECD (BP),1996,50910.52344
OECD (BP),1997,51505.55078
OECD (BP),1998,51652.10156
OECD (BP),1999,52274.28516
OECD (BP),2000,53328.90234
OECD (BP),2001,53025.73438
OECD (BP),2002,53474.00391
OECD (BP),2003,54318.42188
OECD (BP),2004,55074.72266
OECD (BP),2005,55340.52344
OECD (BP),2006,55279.96484
OECD (BP),2007,55831.49219
OECD (BP),2008,54811.82422
OECD (BP),2009,51607.09766
OECD (BP),2010,53488.07031
OECD (BP),2011,52844.03906
OECD (BP),2012,52497.33594
OECD (BP),2013,52784.69531
OECD (BP),2014,52067.17188
OECD (BP),2015,52017.33203
OECD (BP),2016,52032.03516
OECD (BP),2017,52265.99609
OECD (BP),2018,52990.19141
OECD (BP),2019,52043.78906
OECD (BP),2020,47099.98438
OECD (BP),2021,49425.15625
Oceania,1965,453.8441162
Oceania,1966,478.2172241
Oceania,1967,504.6203003
Oceania,1968,532.2711792
Oceania,1969,552.7557983
Oceania,1970,603.9240723
Oceania,1971,628.6151733
Oceania,1972,660.5726929
Oceania,1973,706.7563477
Oceania,1974,743.6986694
Oceania,1975,750.0402222
Oceania,1976,785.1436157
Oceania,1977,828.8681641
Oceania,1978,846.2844238
Oceania,1979,871.5924683
Oceania,1980,874.7148438
Oceania,1981,886.4851685
Oceania,1982,889.7888184
Oceania,1983,864.1594238
Oceania,1984,898.102478
Oceania,1985,924.8318481
Oceania,1986,946.7508545
Oceania,1987,976.2512207
Oceania,1988,1020.412842
Oceania,1989,1050.67627
Oceania,1990,1096.060425
Oceania,1991,1089.787476
Oceania,1992,1111.759155
Oceania,1993,1130.349487
Oceania,1994,1177.085938
Oceania,1995,1229.551636
Oceania,1996,1269.456421
Oceania,1997,1307.418823
Oceania,1998,1329.690918
Oceania,1999,1386.634644
Oceania,2000,1399.291016
Oceania,2001,1417.21228
Oceania,2002,1441.744385
Oceania,2003,1455.778198
Oceania,2004,1494.553467
Oceania,2005,1498.885986
Oceania,2006,1558.942139
Oceania,2007,1594.737427
Oceania,2008,1626.625977
Oceania,2009,1593.077026
Oceania,2010,1587.442871
Oceania,2011,1609.933228
Oceania,2012,1595.544556
Oceania,2013,1602.304077
Oceania,2014,1626.13208
Oceania,2015,1654.95752
Oceania,2016,1645.877197
Oceania,2017,1655.440674
Oceania,2018,1645.908081
Oceania,2019,1696.609131
Oceania,2020,1567.338867
Oceania,2021,1523.049561
Oman,1965,0.097380549
Oman,1966,0.121861108
Oman,1967,0.540983319
Oman,1968,0.651908338
Oman,1969,0.928511083
Oman,1970,0.935905576
Oman,1971,15.4715023
Oman,1972,17.67721558
Oman,1973,15.37591362
Oman,1974,14.12788296
Oman,1975,12.90469742
Oman,1976,14.85639763
Oman,1977,14.31216908
Oman,1978,16.64237595
Oman,1979,19.17322731
Oman,1980,17.05837631
Oman,1981,18.02799606
Oman,1982,23.88195038
Oman,1983,22.35008621
Oman,1984,32.49359512
Oman,1985,33.57102203
Oman,1986,31.45956612
Oman,1987,35.43523407
Oman,1988,34.38907623
Oman,1989,39.01985931
Oman,1990,48.86399078
Oman,1991,64.86824799
Oman,1992,62.49089813
Oman,1993,59.83800507
Oman,1994,56.84054947
Oman,1995,65.8996582
Oman,1996,67.78353119
Oman,1997,69.71263885
Oman,1998,71.64712524
Oman,1999,82.48155212
Oman,2000,114.5993652
Oman,2001,126.485733
Oman,2002,137.6460114
Oman,2003,142.5799713
Oman,2004,132.6808929
Oman,2005,159.326416
Oman,2006,174.0662079
Oman,2007,173.4007416
Oman,2008,203.9752502
Oman,2009,202.4587708
Oman,2010,240.6890259
Oman,2011,261.7398071
Oman,2012,285.1698608
Oman,2013,318.8558655
Oman,2014,317.4836121
Oman,2015,335.5558167
Oman,2016,336.230957
Oman,2017,361.1903992
Oman,2018,380.7842712
Oman,2019,378.5278931
Oman,2020,370.0558472
Oman,2021,415.5080566
Other Africa (BP),1965,195.835434
Other Africa (BP),1966,206.8674469
Other Africa (BP),1967,212.2243195
Other Africa (BP),1968,219.5446167
Other Africa (BP),1969,233.8230591
Other Africa (BP),1970,249.6685638
Other Africa (BP),1971,275.6788025
Other Africa (BP),1972,290.6096802
Other Africa (BP),1973,326.8959351
Other Africa (BP),1974,333.3495789
Other Africa (BP),1975,338.3195496
Other Africa (BP),1976,373.9837341
Other Africa (BP),1977,397.9687195
Other Africa (BP),1978,423.2363586
Other Africa (BP),1979,464.0370483
Other Africa (BP),1980,489.4231567
Other Africa (BP),1981,520.1923218
Other Africa (BP),1982,523.6967773
Other Africa (BP),1983,538.3710938
Other Africa (BP),1984,512.2059937
Other Africa (BP),1985,549.4199219
Other Africa (BP),1986,553.1256104
Other Africa (BP),1987,588.6766357
Other Africa (BP),1988,620.3285522
Other Africa (BP),1989,647.7080688
Other Africa (BP),1990,660.4030151
Other Africa (BP),1991,655.1375122
Other Africa (BP),1992,677.9515991
Other Africa (BP),1993,706.7179565
Other Africa (BP),1994,724.6369019
Other Africa (BP),1995,748.6658325
Other Africa (BP),1996,772.9610596
Other Africa (BP),1997,794.2370605
Other Africa (BP),1998,817.7211914
Other Africa (BP),1999,816.050293
Other Africa (BP),2000,855.9721069
Other Africa (BP),2001,903.5270996
Other Africa (BP),2002,947.1390991
Other Africa (BP),2003,965.5162354
Other Africa (BP),2004,1021.555359
Other Africa (BP),2005,1054.571899
Other Africa (BP),2006,1044.083618
Other Africa (BP),2007,1084.264038
Other Africa (BP),2008,1135.85083
Other Africa (BP),2009,1154.51062
Other Africa (BP),2010,1213.020874
Other Africa (BP),2011,1184.115601
Other Africa (BP),2012,1286.286865
Other Africa (BP),2013,1368.328125
Other Africa (BP),2014,1424.506104
Other Africa (BP),2015,1522.678955
Other Africa (BP),2016,1539.578857
Other Africa (BP),2017,1594.790283
Other Africa (BP),2018,1691.696655
Other Africa (BP),2019,1697.881592
Other Africa (BP),2020,1615.202515
Other Africa (BP),2021,1771.271362
Other Asia Pacific (BP),1965,171.1410675
Other Asia Pacific (BP),1966,182.5902405
Other Asia Pacific (BP),1967,199.1507111
Other Asia Pacific (BP),1968,215.6713257
Other Asia Pacific (BP),1969,229.9417877
Other Asia Pacific (BP),1970,246.8478546
Other Asia Pacific (BP),1971,272.4318542
Other Asia Pacific (BP),1972,288.1008911
Other Asia Pacific (BP),1973,297.3515015
Other Asia Pacific (BP),1974,319.5224304
Other Asia Pacific (BP),1975,320.8581238
Other Asia Pacific (BP),1976,341.6524658
Other Asia Pacific (BP),1977,359.2270813
Other Asia Pacific (BP),1978,379.0039673
Other Asia Pacific (BP),1979,407.9092407
Other Asia Pacific (BP),1980,436.2063599
Other Asia Pacific (BP),1981,450.6157837
Other Asia Pacific (BP),1982,469.9480591
Other Asia Pacific (BP),1983,487.5670471
Other Asia Pacific (BP),1984,505.6376953
Other Asia Pacific (BP),1985,524.7244263
Other Asia Pacific (BP),1986,533.9021606
Other Asia Pacific (BP),1987,513.9072266
Other Asia Pacific (BP),1988,516.8080444
Other Asia Pacific (BP),1989,500.7496033
Other Asia Pacific (BP),1990,488.0595398
Other Asia Pacific (BP),1991,471.2345581
Other Asia Pacific (BP),1992,425.2208557
Other Asia Pacific (BP),1993,405.8604126
Other Asia Pacific (BP),1994,384.4015808
Other Asia Pacific (BP),1995,378.5432739
Other Asia Pacific (BP),1996,351.8482056
Other Asia Pacific (BP),1997,354.2795715
Other Asia Pacific (BP),1998,337.5408936
Other Asia Pacific (BP),1999,356.3194275
Other Asia Pacific (BP),2000,378.7468872
Other Asia Pacific (BP),2001,386.9250793
Other Asia Pacific (BP),2002,375.9344482
Other Asia Pacific (BP),2003,401.0943604
Other Asia Pacific (BP),2004,407.1846924
Other Asia Pacific (BP),2005,423.6368103
Other Asia Pacific (BP),2006,440.3176575
Other Asia Pacific (BP),2007,420.9585571
Other Asia Pacific (BP),2008,439.7825317
Other Asia Pacific (BP),2009,394.2570496
Other Asia Pacific (BP),2010,428.0633545
Other Asia Pacific (BP),2011,408.9692383
Other Asia Pacific (BP),2012,437.4320679
Other Asia Pacific (BP),2013,407.601532
Other Asia Pacific (BP),2014,452.9605408
Other Asia Pacific (BP),2015,482.9318848
Other Asia Pacific (BP),2016,520.1417236
Other Asia Pacific (BP),2017,616.1549683
Other Asia Pacific (BP),2018,653.0166626
